# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
4.405402,-0.006998,-0.006756,0.085055,-0.001986,0.000629,-0.013702,-2.699287,7.465792,110.873645,-11.585483,29.915936,740.043862,0.981107,-0.020371,-0.025530,0.190686
4.455214,-0.007145,-0.006741,0.084375,-0.003424,-0.000350,-0.013597,-2.675538,7.453112,109.976772,-11.719348,30.287508,745.544355,0.980695,-0.020565,-0.025685,0.192755
4.505026,-0.007336,-0.006791,0.083700,-0.003550,-0.001274,-0.013493,-2.651957,7.440544,109.086707,-11.852035,30.658450,751.000342,0.980281,-0.020763,-0.025842,0.194806
4.554839,-0.007498,-0.006877,0.083031,-0.002557,-0.001506,-0.013390,-2.628569,7.428122,108.203337,-11.983551,31.028770,756.412160,0.979867,-0.020965,-0.026001,0.196840
4.604651,-0.007592,-0.006951,0.082366,-0.001345,-0.001039,-0.013290,-2.605406,7.415855,107.326549,-12.113908,31.398474,761.780140,0.979451,-0.021169,-0.026164,0.198856
4.654463,-0.007633,-0.006983,0.081707,-0.000784,-0.000365,-0.013190,-2.582479,7.403729,106.456237,-12.243117,31.767571,767.104608,0.979034,-0.021374,-0.026328,0.200856
4.709861,-0.007672,-0.006978,0.080979,-0.001221,0.000012,-0.013082,-2.557242,7.390379,105.495810,-12.385480,32.177352,772.975419,0.978569,-0.021601,-0.026512,0.203060
4.765259,-0.007762,-0.006970,0.080257,-0.002264,-0.000251,-0.012976,-2.532247,7.377147,104.543125,-12.526453,32.586396,778.793239,0.978103,-0.021830,-0.026697,0.205243
4.820657,-0.007916,-0.006997,0.079541,-0.003057,-0.000870,-0.012871,-2.507466,7.364032,103.598044,-12.666046,32.994711,784.558495,0.977637,-0.022062,-0.026882,0.207405
4.876054,-0.008098,-0.007065,0.078831,-0.003064,-0.001301,-0.012768,-2.482900,7.351052,102.660431,-12.804273,33.402303,790.271602,0.977169,-0.022297,-0.027070,0.209547
4.931452,-0.008258,-0.007147,0.078127,-0.002396,-0.001210,-0.012668,-2.458570,7.338226,101.730152,-12.941146,33.809179,795.932971,0.976701,-0.022536,-0.027261,0.211669
4.986850,-0.008368,-0.007206,0.077428,-0.001640,-0.000699,-0.012568,-2.434498,7.325561,100.807076,-13.076677,34.215350,801.543004,0.976232,-0.022778,-0.027455,0.213771
5.050688,-0.008449,-0.007233,0.076629,-0.001322,-0.000111,-0.012456,-2.407082,7.311150,99.752129,-13.231214,34.682539,807.944622,0.975691,-0.023058,-0.027682,0.216169
5.114527,-0.008536,-0.007233,0.075837,-0.001906,-0.000064,-0.012346,-2.379990,7.296911,98.706390,-13.384011,35.148814,814.279189,0.975149,-0.023340,-0.027910,0.218540
5.178365,-0.008683,-0.007252,0.075053,-0.002819,-0.000557,-0.012238,-2.353183,7.282824,97.669678,-13.535087,35.614185,820.547286,0.974607,-0.023625,-0.028140,0.220885
5.242203,-0.008888,-0.007314,0.074275,-0.003269,-0.001095,-0.012133,-2.326645,7.268891,96.641813,-13.684461,36.078661,826.749485,0.974065,-0.023914,-0.028372,0.223205
5.306041,-0.009102,-0.007401,0.073503,-0.003002,-0.001297,-0.012029,-2.300389,7.255129,95.622616,-13.832151,36.542254,832.886345,0.973522,-0.024208,-0.028608,0.225499
5.378434,-0.009310,-0.007499,0.072637,-0.002177,-0.001062,-0.011914,-2.270976,7.239746,94.477117,-13.997615,37.066913,839.767182,0.972907,-0.024547,-0.028881,0.228070
5.450826,-0.009526,-0.007601,0.071778,-0.003115,-0.001319,-0.011801,-2.241923,7.224568,93.342288,-14.160963,37.590466,846.565479,0.972291,-0.024892,-0.029161,0.230609
5.523219,-0.009790,-0.007706,0.070928,-0.004204,-0.001459,-0.011690,-2.213213,7.209570,92.217882,-14.322220,38.112927,853.282000,0.971675,-0.025243,-0.029446,0.233116
5.595611,-0.010081,-0.007798,0.070086,-0.004131,-0.001159,-0.011583,-2.184856,7.194757,91.103664,-14.481411,38.634308,859.917493,0.971060,-0.025602,-0.029738,0.235591
5.708841,-0.010469,-0.007901,0.068784,-0.002728,-0.000581,-0.011419,-2.141245,7.172007,89.380795,-14.726326,39.447679,870.135386,0.970098,-0.026178,-0.030206,0.239401
5.730230,-0.010523,-0.007914,0.068540,-0.002373,-0.000525,-0.011389,-2.133111,7.167772,89.058014,-14.772038,39.601036,872.043694,0.969916,-0.026289,-0.030295,0.240112
5.751619,-0.010571,-0.007925,0.068296,-0.002072,-0.000505,-0.011359,-2.125010,7.163556,88.736067,-14.817576,39.754302,873.945110,0.969735,-0.026400,-0.030385,0.240820
5.773008,-0.010613,-0.007936,0.068054,-0.001847,-0.000521,-0.011329,-2.116941,7.159360,88.414948,-14.862942,39.907478,875.839650,0.969553,-0.026512,-0.030476,0.241526
5.815786,-0.010691,-0.007962,0.067570,-0.001670,-0.000637,-0.011269,-2.100894,7.151024,87.775169,-14.953158,40.213562,879.608191,0.969191,-0.026736,-0.030657,0.242930
5.858564,-0.010769,-0.007994,0.067090,-0.001826,-0.000828,-0.011211,-2.084964,7.142757,87.138641,-15.042690,40.519291,883.349441,0.968828,-0.026961,-0.030840,0.244323
5.901342,-0.010859,-0.008035,0.066611,-0.002239,-0.001041,-0.011153,-2.069146,7.134555,86.505324,-15.131543,40.824669,887.063533,0.968466,-0.027187,-0.031024,0.245705
5.992029,-0.011114,-0.008141,0.065605,-0.003241,-0.001336,-0.011033,-2.035975,7.117358,85.173092,-15.317691,41.470905,894.848249,0.967701,-0.027673,-0.031420,0.248602
6.082716,-0.011437,-0.008260,0.064610,-0.003923,-0.001387,-0.010915,-2.003302,7.100426,83.854708,-15.500856,42.115595,902.512849,0.966936,-0.028169,-0.031826,0.251452
6.173403,-0.011789,-0.008380,0.063625,-0.003977,-0.001238,-0.010801,-1.971137,7.083767,82.549814,-15.681082,42.758763,910.058518,0.966174,-0.028676,-0.032241,0.254256
6.264090,-0.012131,-0.008489,0.062651,-0.003598,-0.001057,-0.010690,-1.939491,7.067394,81.258054,-15.858416,43.400433,917.486447,0.965414,-0.029195,-0.032666,0.257014
6.354777,-0.012443,-0.008588,0.061686,-0.003217,-0.001006,-0.010581,-1.908360,7.051313,79.979078,-16.032902,44.040632,924.797804,0.964657,-0.029725,-0.033100,0.259728
6.445464,-0.012737,-0.008688,0.060731,-0.003162,-0.001137,-0.010476,-1.877731,7.035516,78.712549,-16.204589,44.679385,931.993733,0.963902,-0.030265,-0.033544,0.262397
6.577586,-0.013184,-0.008854,0.059357,-0.003715,-0.001519,-0.010326,-1.833973,7.012988,76.889079,-16.449780,45.607439,942.272739,0.962808,-0.031071,-0.034207,0.266207
6.709708,-0.013709,-0.009058,0.058002,-0.004473,-0.001753,-0.010182,-1.791202,6.991003,75.090427,-16.689245,46.532546,952.312200,0.961721,-0.031902,-0.034892,0.269925
6.841830,-0.014312,-0.009285,0.056666,-0.004707,-0.001620,-0.010043,-1.749408,6.969544,73.315561,-16.923124,47.454783,962.115631,0.960640,-0.032760,-0.035604,0.273552
6.973952,-0.014933,-0.009503,0.055348,-0.004405,-0.001356,-0.009909,-1.708604,6.948614,71.563563,-17.151550,48.374223,971.686154,0.959567,-0.033650,-0.036343,0.277090
7.106074,-0.015529,-0.009704,0.054048,-0.004232,-0.001388,-0.009779,-1.668787,6.928218,69.833576,-17.374653,49.290933,981.026705,0.958502,-0.034571,-0.037109,0.280540
7.238196,-0.016123,-0.009912,0.052764,-0.004726,-0.001862,-0.009654,-1.629920,6.908349,68.124778,-17.592558,50.204984,990.140110,0.957445,-0.035521,-0.037901,0.283903
7.370318,-0.016783,-0.010165,0.051497,-0.005715,-0.002459,-0.009533,-1.591955,6.888980,66.436379,-17.805388,51.116443,999.029104,0.956398,-0.036504,-0.038721,0.287181
7.502440,-0.017552,-0.010476,0.050245,-0.006500,-0.002698,-0.009416,-1.554860,6.870087,64.767613,-18.013259,52.025374,1007.696327,0.955358,-0.037522,-0.039576,0.290374
7.634562,-0.018407,-0.010818,0.049008,-0.006571,-0.002405,-0.009303,-1.518642,6.851656,63.117736,-18.216287,52.931840,1016.144326,0.954328,-0.038582,-0.040470,0.293484
7.766683,-0.019281,-0.011144,0.047787,-0.006123,-0.001907,-0.009194,-1.483327,6.833690,61.486032,-18.414589,53.835901,1024.375548,0.953306,-0.039686,-0.041404,0.296510
7.898805,-0.020127,-0.011433,0.046579,-0.005899,-0.001782,-0.009088,-1.448922,6.816198,59.871810,-18.608287,54.737620,1032.392350,0.952294,-0.040834,-0.042377,0.299456
8.030927,-0.020966,-0.011711,0.045385,-0.006554,-0.002369,-0.008985,-1.415395,6.799179,58.274415,-18.797497,55.637060,1040.196997,0.951291,-0.042026,-0.043386,0.302320
8.163049,-0.021884,-0.012042,0.044205,-0.008069,-0.003463,-0.008885,-1.382679,6.782612,56.693215,-18.982331,56.534281,1047.791671,0.950298,-0.043263,-0.044436,0.305105
8.185024,-0.022060,-0.012116,0.044010,-0.008358,-0.003642,-0.008869,-1.377306,6.779896,56.431752,-19.012656,56.683298,1049.034625,0.950133,-0.043474,-0.044614,0.305561
8.206999,-0.022245,-0.012196,0.043815,-0.008624,-0.003794,-0.008853,-1.371951,6.777191,56.170718,-19.042863,56.832256,1050.271840,0.949969,-0.043686,-0.044795,0.306014
8.228974,-0.022437,-0.012280,0.043620,-0.008866,-0.003917,-0.008837,-1.366615,6.774496,55.910109,-19.072953,56.981155,1051.503324,0.949805,-0.043900,-0.044977,0.306465
8.272924,-0.022837,-0.012457,0.043233,-0.009264,-0.004074,-0.008805,-1.356003,6.769140,55.390158,-19.132782,57.278774,1053.949131,0.949478,-0.044332,-0.045345,0.307361
8.316873,-0.023252,-0.012639,0.042847,-0.009536,-0.004117,-0.008773,-1.345476,6.763827,54.871877,-19.192147,57.576159,1056.372119,0.949152,-0.044770,-0.045721,0.308248
8.360823,-0.023676,-0.012820,0.042462,-0.009686,-0.004059,-0.008742,-1.335039,6.758560,54.355243,-19.251050,57.873312,1058.772365,0.948827,-0.045216,-0.046103,0.309126
8.404773,-0.024103,-0.012997,0.042078,-0.009733,-0.003931,-0.008710,-1.324693,6.753339,53.840234,-19.309497,58.170234,1061.149942,0.948502,-0.045670,-0.046493,0.309996
8.498645,-0.025013,-0.013352,0.041264,-0.009661,-0.003614,-0.008645,-1.302913,6.742343,52.745540,-19.432830,58.803670,1066.152711,0.947812,-0.046662,-0.047347,0.311825
8.563979,-0.025666,-0.013506,0.040700,-0.010138,-0.001662,-0.008600,-1.288046,6.734766,51.987859,-19.517472,59.243926,1069.574079,0.947334,-0.047373,-0.047958,0.313075
8.629312,-0.026353,-0.013534,0.040140,-0.010802,0.000534,-0.008556,-1.273430,6.727226,51.233556,-19.601152,59.683688,1072.946057,0.946858,-0.048104,-0.048579,0.314305
8.694646,-0.027074,-0.013477,0.039582,-0.011285,0.001545,-0.008513,-1.259048,6.719738,50.482570,-19.683884,60.122960,1076.268860,0.946384,-0.048855,-0.049207,0.315517
8.775366,-0.028001,-0.013366,0.038897,-0.011694,0.001187,-0.008460,-1.241568,6.710587,49.559232,-19.784807,60.665006,1080.306520,0.945801,-0.049813,-0.049994,0.316987
8.841384,-0.028781,-0.013327,0.038340,-0.011905,-0.000298,-0.008417,-1.227471,6.703217,48.807678,-19.866306,61.107785,1083.553500,0.945327,-0.050623,-0.050644,0.318167
8.907403,-0.029574,-0.013403,0.037786,-0.012065,-0.002462,-0.008375,-1.213522,6.695979,48.059302,-19.946879,61.550081,1086.750973,0.944855,-0.051457,-0.051304,0.319328
8.973421,-0.030378,-0.013630,0.037234,-0.012243,-0.004816,-0.008333,-1.199704,6.688886,47.314043,-20.026537,61.991903,1089.899148,0.944384,-0.052313,-0.051978,0.320469
9.039440,-0.031196,-0.014008,0.036685,-0.012502,-0.006895,-0.008291,-1.186012,6.681940,46.571839,-20.105286,62.433263,1092.998226,0.943915,-0.053190,-0.052670,0.321592
9.124641,-0.032282,-0.014665,0.035981,-0.013014,-0.008658,-0.008239,-1.168543,6.673170,45.618390,-20.205590,63.002196,1096.925546,0.943311,-0.054351,-0.053598,0.323014
9.209842,-0.033420,-0.015429,0.035282,-0.013743,-0.009151,-0.008187,-1.151331,6.664585,44.669796,-20.304417,63.570390,1100.771838,0.942708,-0.055546,-0.054571,0.324405
9.295043,-0.034627,-0.016197,0.034586,-0.014659,-0.008521,-0.008135,-1.134411,6.656140,43.725926,-20.401789,64.137859,1104.537511,0.942106,-0.056775,-0.055593,0.325765
9.380244,-0.035916,-0.016887,0.033895,-0.015699,-0.007207,-0.008085,-1.117814,6.647799,42.786655,-20.497734,64.704613,1108.222962,0.941504,-0.058042,-0.056662,0.327095
9.493828,-0.037778,-0.017619,0.032981,-0.017169,-0.005318,-0.008018,-1.096210,6.636804,41.541426,-20.623467,65.459069,1113.012035,0.940702,-0.059798,-0.058159,0.328820
9.585018,-0.039399,-0.018052,0.032252,-0.018348,-0.004391,-0.007965,-1.079295,6.628073,40.547260,-20.722656,66.063883,1116.754850,0.940058,-0.061271,-0.059415,0.330164
9.676209,-0.041128,-0.018424,0.031528,-0.019500,-0.004376,-0.007912,-1.062729,6.619451,39.557895,-20.820319,66.667907,1120.407226,0.939413,-0.062808,-0.060714,0.331472
9.767399,-0.042962,-0.018832,0.030809,-0.020646,-0.005255,-0.007860,-1.046465,6.610973,38.573193,-20.916486,67.271150,1123.969595,0.938767,-0.064413,-0.062058,0.332743
9.858590,-0.044901,-0.019361,0.030095,-0.021841,-0.006729,-0.007808,-1.030464,6.602669,37.593020,-21.011182,67.873627,1127.442375,0.938119,-0.066089,-0.063451,0.333977
9.949780,-0.046950,-0.020051,0.029385,-0.023145,-0.008398,-0.007756,-1.014700,6.594551,36.617242,-21.104430,68.475356,1130.825975,0.937467,-0.067839,-0.064903,0.335174
10.050301,-0.049353,-0.020996,0.028608,-0.024761,-0.010073,-0.007699,-0.997588,6.585813,35.546553,-21.205567,69.137808,1134.452937,0.936743,-0.069857,-0.066580,0.336452
10.150823,-0.051929,-0.022096,0.027837,-0.026597,-0.011338,-0.007642,-0.980759,6.577274,34.480870,-21.304999,69.799392,1137.972525,0.936012,-0.071970,-0.068350,0.337685
10.251344,-0.054702,-0.023294,0.027072,-0.028664,-0.012172,-0.007584,-0.964224,6.568903,33.420021,-21.402753,70.460127,1141.385233,0.935270,-0.074187,-0.070222,0.338874
10.351866,-0.057697,-0.024550,0.026313,-0.030960,-0.012699,-0.007527,-0.947988,6.560673,32.363840,-21.498859,71.120028,1144.691539,0.934516,-0.076514,-0.072204,0.340018
10.452387,-0.060934,-0.025847,0.025559,-0.033484,-0.013103,-0.007469,-0.932048,6.552567,31.312163,-21.593348,71.779108,1147.891904,0.933748,-0.078962,-0.074301,0.341115
10.570670,-0.065086,-0.027425,0.024680,-0.036756,-0.013646,-0.007399,-0.913655,6.543173,30.080217,-21.702502,72.553607,1151.522674,0.932822,-0.082012,-0.076924,0.342347
10.688953,-0.069645,-0.029081,0.023809,-0.040385,-0.014461,-0.007329,-0.895626,6.533922,28.854035,-21.809501,73.327002,1155.008068,0.931866,-0.085264,-0.079728,0.343512
10.807235,-0.074656,-0.030856,0.022946,-0.044418,-0.015659,-0.007256,-0.877924,6.524810,27.633373,-21.914388,74.099312,1158.348756,0.930875,-0.088738,-0.082725,0.344607
10.925518,-0.080171,-0.032796,0.022092,-0.048913,-0.017263,-0.007181,-0.860507,6.515831,26.417994,-22.017198,74.870552,1161.545375,0.929842,-0.092458,-0.085934,0.345631
11.043801,-0.086248,-0.034949,0.021247,-0.053939,-0.019237,-0.007104,-0.843327,6.506978,25.207670,-22.117963,75.640737,1164.598537,0.928759,-0.096448,-0.089376,0.346580
11.219738,-0.096474,-0.038631,0.020008,-0.062548,-0.022751,-0.006982,-0.818118,6.494014,23.416273,-22.264113,76.784411,1168.875764,0.927030,-0.102940,-0.094981,0.347846
11.395675,-0.108351,-0.042984,0.018791,-0.072745,-0.026830,-0.006851,-0.793185,6.481239,21.634871,-22.405854,77.925823,1172.838707,0.925125,-0.110190,-0.101253,0.348925
11.571612,-0.122179,-0.048105,0.017598,-0.084801,-0.031437,-0.006707,-0.768379,6.468573,19.862810,-22.543222,79.064997,1176.489067,0.922990,-0.118316,-0.108304,0.349800
11.747549,-0.138309,-0.054090,0.016432,-0.098984,-0.036647,-0.006547,-0.743540,6.455920,18.099480,-22.676224,80.201946,1179.828432,0.920555,-0.127458,-0.116263,0.350446
11.923486,-0.157137,-0.061052,0.015295,-0.115542,-0.042593,-0.006367,-0.718497,6.443178,16.344326,-22.804842,81.336663,1182.858289,0.917734,-0.137778,-0.125276,0.350832
12.099423,-0.179100,-0.069130,0.014193,-0.134668,-0.049404,-0.006163,-0.693076,6.430247,14.596854,-22.929022,82.469123,1185.580033,0.914411,-0.149466,-0.135509,0.350915
12.275360,-0.204663,-0.078483,0.013129,-0.156455,-0.057155,-0.005927,-0.667106,6.417041,12.856636,-23.048685,83.599285,1187.994975,0.910442,-0.162737,-0.147149,0.350641
12.451297,-0.234295,-0.089284,0.012109,-0.180852,-0.065839,-0.005655,-0.640445,6.403489,11.123315,-23.163720,84.727094,1190.104360,0.905635,-0.177830,-0.160403,0.349939
12.594660,-0.261761,-0.099268,0.011316,-0.202515,-0.073549,-0.005401,-0.618140,6.392161,9.715820,-23.253944,85.644304,1191.598082,0.900935,-0.191652,-0.172553,0.348987
12.738022,-0.292444,-0.110399,0.010562,-0.225613,-0.081761,-0.005115,-0.595297,6.380570,8.312599,-23.340932,86.559872,1192.890330,0.895360,-0.207000,-0.186051,0.347629
12.881384,-0.326541,-0.122744,0.009851,-0.250079,-0.090445,-0.004795,-0.571930,6.368723,6.913581,-23.424607,87.473759,1193.981710,0.888713,-0.224017,-0.201026,0.345791
13.024746,-0.364266,-0.136377,0.009189,-0.276215,-0.099712,-0.004442,-0.548067,6.356635,5.518755,-23.504896,88.385929,1194.872826,0.880760,-0.242848,-0.217601,0.343382
13.168108,-0.405926,-0.151403,0.008579,-0.305210,-0.109997,-0.004059,-0.523711,6.344308,4.128235,-23.581727,89.296349,1195.564284,0.871219,-0.263631,-0.235897,0.340295
13.281153,-0.441911,-0.164365,0.008139,-0.331882,-0.119484,-0.003739,-0.504112,6.334396,3.035025,-23.639824,90.012978,1195.969142,0.862357,-0.281483,-0.251614,0.337298
13.394197,-0.481221,-0.178512,0.007735,-0.364508,-0.131133,-0.003407,-0.484046,6.324255,1.945056,-23.695681,90.728474,1196.250598,0.852097,-0.300702,-0.268535,0.333719
13.485315,-0.515892,-0.190982,0.007437,-0.397477,-0.142947,-0.003130,-0.467410,6.315852,1.069266,-23.739031,91.304346,1196.387910,0.842645,-0.317243,-0.283096,0.330349
13.576433,-0.553921,-0.204658,0.007165,-0.438699,-0.157756,-0.002839,-0.450238,6.307183,0.196469,-23.780842,91.879440,1196.445554,0.831975,-0.334776,-0.298530,0.326480
13.597030,-0.563066,-0.207946,0.007107,-0.449382,-0.161598,-0.002771,-0.446271,6.305181,-0.000347,-23.790075,92.009330,1196.447574,0.829375,-0.338884,-0.302146,0.325530
13.667551,-0.596156,-0.219846,0.006920,-0.490241,-0.176299,-0.002527,-0.432429,6.298195,-0.672670,-23.821061,92.453731,1196.423832,0.819896,-0.353366,-0.314893,0.322040
13.742938,-0.634999,-0.233815,0.006740,-0.541761,-0.194839,-0.002246,-0.417183,6.290505,-1.388405,-23.853090,92.928249,1196.346123,0.808677,-0.369600,-0.329179,0.317869
13.818326,-0.678037,-0.249293,0.006582,-0.601605,-0.216360,-0.001936,-0.401531,6.282611,-2.100521,-23.883954,93.402178,1196.214588,0.796181,-0.386660,-0.344191,0.313184
13.893713,-0.725884,-0.266499,0.006449,-0.669259,-0.240655,-0.001593,-0.385633,6.274597,-2.808447,-23.913627,93.875508,1196.029523,0.782220,-0.404599,-0.359974,0.307911
13.969101,-0.779082,-0.285625,0.006343,-0.743324,-0.267191,-0.001211,-0.369786,6.266613,-3.511634,-23.942102,94.348234,1195.791264,0.766579,-0.423468,-0.376571,0.301963
14.031796,-0.827700,-0.303097,0.006278,-0.808159,-0.290350,-0.000863,-0.356969,6.260159,-4.092478,-23.964883,94.740917,1195.552873,0.752111,-0.439900,-0.391022,0.296433
14.094491,-0.880427,-0.322034,0.006235,-0.874028,-0.313792,-0.000488,-0.344856,6.254064,-4.669533,-23.986880,95.133205,1195.278184,0.736148,-0.457019,-0.406074,0.290305
14.157186,-0.937260,-0.342429,0.006217,-0.938722,-0.336703,-0.000088,-0.333886,6.248552,-5.242725,-24.008150,95.525129,1194.967437,0.718512,-0.474827,-0.421726,0.283509
14.219881,-0.998046,-0.364219,0.006225,-0.999675,-0.358141,0.000334,-0.324564,6.243877,-5.812128,-24.028782,95.916731,1194.620873,0.699019,-0.493306,-0.437962,0.275972
14.282577,-1.062461,-0.387280,0.006259,-1.053992,-0.377049,0.000776,-0.317443,6.240320,-6.377995,-24.048895,96.308074,1194.238722,0.677472,-0.512415,-0.454745,0.267617
14.345272,-1.129991,-0.411417,0.006322,-1.098478,-0.392266,0.001235,-0.313086,6.238166,-6.940793,-24.068644,96.699236,1193.821193,0.653676,-0.532082,-0.472009,0.258364
14.407967,-1.199911,-0.436359,0.006415,-1.129632,-0.402526,0.001706,-0.312017,6.237682,-7.501228,-24.088220,97.090313,1193.368458,0.627440,-0.552204,-0.489659,0.248137
14.458465,-1.257328,-0.456798,0.006510,-1.142432,-0.406250,0.002094,-0.313846,6.238657,-7.951558,-24.104012,97.405326,1192.978282,0.604412,-0.568645,-0.504071,0.239143
14.508964,-1.315065,-0.477305,0.006626,-1.141915,-0.405083,0.002488,-0.318231,6.240929,-8.401585,-24.119960,97.720421,1192.565375,0.579606,-0.585194,-0.518567,0.229439
14.559463,-1.372391,-0.497613,0.006762,-1.125713,-0.398179,0.002887,-0.325207,6.244516,-8.852024,-24.136194,98.035664,1192.129737,0.552958,-0.601739,-0.533047,0.218998
14.609961,-1.428447,-0.517407,0.006918,-1.091241,-0.384623,0.003290,-0.334673,6.249367,-9.303665,-24.152844,98.351120,1191.671324,0.524426,-0.618149,-0.547393,0.207803
14.660460,-1.482243,-0.536328,0.007094,-1.035692,-0.363424,0.003697,-0.346363,6.255347,-9.757349,-24.170030,98.666850,1191.190057,0.493996,-0.634279,-0.561477,0.195847
14.710958,-1.532638,-0.553963,0.007291,-0.956047,-0.333522,0.004106,-0.359811,6.262221,-10.213931,-24.187852,98.982905,1190.685810,0.461689,-0.649967,-0.575156,0.183137
14.761457,-1.578336,-0.569846,0.007509,-0.849121,-0.293809,0.004516,-0.374336,6.269643,-10.674230,-24.206384,99.299324,1190.158416,0.427565,-0.665042,-0.588277,0.169696
14.803473,-1.611735,-0.581350,0.007706,-0.737037,-0.252485,0.004856,-0.386591,6.275906,-11.060572,-24.222369,99.562882,1189.701821,0.397868,-0.676990,-0.598654,0.157986
14.845489,-1.639949,-0.590948,0.007917,-0.602029,-0.202981,0.005193,-0.398310,6.281900,-11.450326,-24.238860,99.826699,1189.228923,0.367083,-0.688287,-0.608445,0.145836
14.887506,-1.661981,-0.598285,0.008142,-0.442475,-0.144755,0.005523,-0.408741,6.287243,-11.843714,-24.255820,100.090755,1188.739573,0.335333,-0.698834,-0.617561,0.133292
14.929522,-1.676772,-0.602985,0.008381,-0.257064,-0.077380,0.005844,-0.417040,6.291509,-12.240824,-24.273177,100.355016,1188.233616,0.302771,-0.708536,-0.625918,0.120416
14.971538,-1.683215,-0.604658,0.008633,-0.044971,-0.000613,0.006152,-0.422300,6.294238,-12.641580,-24.290822,100.619424,1187.710898,0.269583,-0.717310,-0.633444,0.107279
15.018258,-1.679203,-0.602481,0.008928,0.222358,0.095764,0.006473,-0.423434,6.294886,-13.091170,-24.310600,100.913518,1187.109797,0.232212,-0.725894,-0.640763,0.092472
15.064978,-1.661943,-0.595538,0.009237,0.521797,0.203281,0.006764,-0.418357,6.292391,-13.544327,-24.330291,101.207571,1186.487604,0.194683,-0.733176,-0.646919,0.077588
15.111698,-1.629991,-0.583330,0.009559,0.850686,0.320894,0.007018,-0.405871,6.286146,-14.000135,-24.349578,101.501422,1185.844171,0.157386,-0.739126,-0.651884,0.062779
15.158418,-1.582069,-0.565424,0.009892,1.204550,0.446911,0.007228,-0.384938,6.275626,-14.457430,-24.368086,101.794883,1185.179404,0.120749,-0.743751,-0.655667,0.048216
15.205138,-1.517152,-0.541478,0.010234,1.577014,0.578969,0.007389,-0.354755,6.260422,-14.914866,-24.385403,102.087744,1184.493264,0.085223,-0.747104,-0.658315,0.034080
15.251858,-1.434554,-0.511279,0.010582,1.959892,0.714072,0.007495,-0.314804,6.240273,-15.371011,-24.401083,102.379781,1183.785776,0.051279,-0.749283,-0.659916,0.020558
15.298578,-1.334009,-0.474763,0.010933,2.343467,0.848698,0.007545,-0.264898,6.215084,-15.824457,-24.414664,102.670758,1183.057036,0.019386,-0.750429,-0.660594,0.007837
15.345298,-1.215734,-0.432043,0.011286,2.716923,0.978963,0.007539,-0.205185,6.184931,-16.273937,-24.425682,102.960441,1182.307198,-0.010000,-0.750719,-0.660507,-0.003899
15.392018,-1.080467,-0.383417,0.011637,3.068912,1.100830,0.007483,-0.136134,6.150048,-16.718448,-24.433691,103.248604,1181.536473,-0.036447,-0.750359,-0.659837,-0.014476
15.438739,-0.929476,-0.329371,0.011984,3.388154,1.210324,0.007382,-0.058487,6.110814,-17.157348,-24.438268,103.535034,1180.745110,-0.059566,-0.749571,-0.658781,-0.023736
15.485459,-0.764545,-0.270571,0.012326,3.664017,1.303743,0.007247,0.026792,6.067716,-17.590421,-24.439036,103.819539,1179.933379,-0.079016,-0.748579,-0.657534,-0.031539
15.532179,-0.587926,-0.207847,0.012661,3.886997,1.377824,0.007088,0.118575,6.021323,-18.017907,-24.435663,104.101950,1179.101546,-0.094514,-0.747592,-0.656282,-0.037770
15.578899,-0.402286,-0.142168,0.012988,4.049041,1.429855,0.006919,0.215615,5.972268,-18.440491,-24.427873,104.382130,1178.249860,-0.105838,-0.746792,-0.655185,-0.042335
15.625619,-0.210628,-0.074616,0.013308,4.143708,1.457731,0.006754,0.316578,5.921226,-18.859252,-24.415454,104.659968,1177.378526,-0.112835,-0.746321,-0.654365,-0.045170
15.672339,-0.016220,-0.006357,0.013620,4.166154,1.459937,0.006604,0.420049,5.868911,-19.275581,-24.398253,104.935389,1176.487689,-0.115418,-0.746268,-0.653902,-0.046235
15.719059,0.177479,0.061385,0.013925,4.112983,1.435492,0.006484,0.524517,5.816089,-19.691070,-24.376189,105.208352,1175.577428,-0.113572,-0.746665,-0.653823,-0.045519
15.765779,0.366883,0.127351,0.014226,3.981985,1.383853,0.006403,0.628351,5.763584,-20.107380,-24.349252,105.478850,1174.647743,-0.107354,-0.747487,-0.654104,-0.043040
15.812499,0.548320,0.190264,0.014524,3.771858,1.304806,0.006369,0.729767,5.712299,-20.526093,-24.317514,105.746921,1173.698558,-0.096897,-0.748649,-0.654671,-0.038847
15.859219,0.718079,0.248844,0.014822,3.481956,1.198382,0.006388,0.826799,5.663228,-20.948558,-24.281131,106.012643,1172.729727,-0.082415,-0.750018,-0.655408,-0.033022
15.905939,0.872428,0.301817,0.015122,3.112194,1.064818,0.006460,0.917304,5.617458,-21.375734,-24.240359,106.276145,1171.741051,-0.064208,-0.751423,-0.656165,-0.025681
15.952659,1.007648,0.347926,0.015427,2.663187,0.904601,0.006584,0.998988,5.576149,-21.808050,-24.195555,106.537608,1170.732299,-0.042662,-0.752672,-0.656773,-0.016976
